address,name,lat,lng,visit,category,sub_category
서울특별시 중구 명동길 30  (명동2가),코리아극장1관,37.56358117,126.9839658,0,관광지,공연장
서울특별시 중구 장충단로 59 (장충동2가),국립중앙극장 해오름극장,37.5528702,127.0001306,0,관광지,공연장
서울특별시 중구 장충단로 59 (장충동2가),국립중앙극장 달오름극장,37.5528702,127.0001306,0,관광지,공연장
nan,뉴남대문극장,37.5604744,126.977482,0,관광지,공연장
서울특별시 중구 세종대로19길 16 (정동),국립정동극장 세실,37.56680693,126.9759685,0,관광지,공연장
서울특별시 중구 소파로 131  (남산동3가),한국관광홍보 (주),37.55937028,126.9870768,0,관광지,공연장
서울특별시 중구 서소문로 117  (서소문동),대한항공(주),37.56356669,126.9741907,0,관광지,공연장
서울특별시 중구 소월로 50  (남대문로5가),(주)서울힐튼호텔,37.5553067,126.9754657,0,관광지,공연장
"서울특별시 중구 을지로38길 20  (을지로5가,천지호텔)",벗님들,37.56588431,127.0033458,0,관광지,공연장
서울특별시 중구 정동길 43 (정동),국립정동극장,37.56587975,126.9728862,0,관광지,공연장
서울특별시 중구 새문안로 22 (충정로1가),문화일보홀,37.56710881,126.9686897,0,관광지,공연장
서울특별시 중구 장충단로13길 20  (을지로6가),(주)엠엠시네마(8관),37.56864347,127.0077323,0,관광지,공연장
서울특별시 중구 장충단로13길 20  (을지로6가),(주)엠엠시네마(9관),37.56864347,127.0077323,0,관광지,공연장
서울특별시 중구 장충단로13길 20  (을지로6가),(주)엠엠시네마(10관),37.56864347,127.0077323,0,관광지,공연장
서울특별시 중구 세종대로 55  (태평로2가),삼성에버랜드(주)씨넥스,37.56155294,126.9750773,0,관광지,공연장
서울특별시 중구 청계천로 318  (신당동),극단민성,37.56946145,127.0139464,0,관광지,공연장
"서울특별시 중구 충무로 50-7,  302호 (을지로3가,삼지빌딩)",예술마당,37.56563123,126.9932786,0,관광지,공연장
서울특별시 중구 을지로 264 (을지로6가),Klive,37.56576134,127.006991,0,관광지,공연장
"서울특별시 중구 마른내로 47, 명보극장 (초동)",명보아트홀(라온홀),37.56468757,126.9932304,0,관광지,공연장
"서울특별시 중구 정동길 3, 1층 (정동, 경향신문사건물)",페인터즈 정동길 전용관,37.5681701,126.9699921,0,관광지,공연장
서울특별시 중구 정동길 21-15  (정동),정동문화예술회관,37.56759581,126.9709632,0,관광지,공연장
"서울특별시 중구 무교로 20  (무교동,0)",(주)한국천주교성음악,37.5676422,126.9795556,0,관광지,공연장
서울특별시 중구 장충단로13길 20  (을지로6가),(주)엠엠시네마(5관),37.56864347,127.0077323,0,관광지,공연장
서울특별시 중구 장충단로13길 20  (을지로6가),(주)엠엠시네마(6관),37.56864347,127.0077323,0,관광지,공연장
"서울특별시 중구 청계천로 40, 지하1층 (다동, 한국관광공사)",CKL스테이지,37.56855711,126.9816234,0,관광지,공연장
"서울특별시 중구 정동길 43 (정동, 정동극장)",정동마루,37.56587975,126.9728862,0,관광지,공연장
"서울특별시 중구 삼일대로9길 12, 삼일로창고극장 (저동1가)",삼일로창고극장,37.56345793,126.9880092,0,관광지,공연장
서울특별시 중구 을지로 19  (을지로1가),삼성 무용단,37.56631413,126.9799659,0,관광지,공연장
nan,예술기획,37.56270351,126.9968711,0,관광지,공연장
서울특별시 중구 퇴계로36가길 53  (필동2가),서울앙상불,37.55805907,126.995829,0,관광지,공연장
nan,달란트오페라단,37.56143057,126.9979204,0,관광지,공연장
"서울특별시 중구 동호로15길 91-10, A동 101호 (신당동,장충하이츠)",신금자,37.55310347,127.0076172,0,관광지,공연장
"서울특별시 중구 청계천로 30, 17층동 (다동,동아생명B)",메시나,37.56852315,126.9807523,0,관광지,공연장
"서울특별시 중구 장충단로13길 20  (을지로6가,10층)",(주)엠엠시네마(2관),37.56864347,127.0077323,0,관광지,공연장
"서울특별시 중구 장충단로13길 20  (을지로6가,10층)",(주)엠엠시네마(3관),37.56864347,127.0077323,0,관광지,공연장
서울특별시 중구 장충단로13길 20  (을지로6가),(주)엠엠시네마(4관),37.56864347,127.0077323,0,관광지,공연장
"서울특별시 중구 퇴계로 387, 2,3,5층 (흥인동, 충무아트센터)",충무아트센터 대극장,37.56544894,127.015147,0,관광지,공연장
