address,name,lat,lng,visit,category,sub_category
"서울특별시 용산구 이태원로 164-1, 지상4층 (이태원동)",루트식스티식스,37.53402674,126.9923226,0,음식점,경양식
서울특별시 종로구 종로 327 (창신동),고인돌,37.57270545,127.0138934,0,음식점,경양식
서울특별시 종로구 대학로12길 17 (동숭동),호브노브,37.58277105,127.003057,0,음식점,경양식
서울특별시 종로구 수표로 126 (낙원동),이차돌 종로3가점,37.572347,126.9889326,0,음식점,경양식
서울특별시 송파구 송파대로28길 5 (가락동),가락관광호텔레스토랑,37.49388529,127.1187209,0,음식점,경양식
"서울특별시 중구 다산로 56 (신당동,외27필지(지하1층109호))",피자와감자 버티고개점,37.54944903,127.0077869,0,음식점,경양식
"서울특별시 송파구 올림픽로35길 94 (신천동,장미C상가 지하1층)",파랑새식당,37.52003058,127.1026162,0,음식점,경양식
서울특별시 종로구 종로5길 32-3 (청진동),순창식당,37.57185889,126.9807406,0,음식점,경양식
"서울특별시 용산구 대사관로30길 7 (한남동,(지상1층))",정글포차,37.53289622,127.0057,0,음식점,경양식
서울특별시 중구 청파로 426 (봉래동2가),서울역지하철비매점,37.55820074,126.9695851,0,음식점,경양식
서울특별시 중구 퇴계로73길 40 (신당동),승리호프,37.56696282,127.0140304,0,음식점,경양식
서울특별시 서초구 서초대로 255 (1층)층 (서초동),에이원,37.4927272,127.0097751,0,음식점,경양식
"서울특별시 중구 명동8길 26 (명동2가,(지상5층))",맘스터치,37.56255172,126.9846376,0,음식점,경양식
"서울특별시 용산구 한강대로 274 (남영동,(지상2층))",사랑과사랑,37.54276826,126.9729382,0,음식점,경양식
"서울특별시 영등포구 63로 50, 63한화생명빌딩 지하1층 (여의도동)",63뷔페파빌리온(63BUFFETPAVILION),37.51983363,126.9400722,0,음식점,경양식
